#Eddynet/DM CSV Export File,,,,,,,,,,,,,,,,,,
#Created: 10/29/2016 07:52:08,,,,,,,,,,,,,,,,,,
#Analysis Group: resolution,,,,,,,,,,,,,,,,,,
#Outage Type: NONE,,,,,,,,,,,,,,,,,,
#Name: ,,,,,,,,,,,,,,,,,,
#Inspection Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Re-Start Date: 12/31/1969 19:00:00,,,,,,,,,,,,,,,,,,
#Service Days Since Last Inspection: 0,,,,,,,,,,,,,,,,,,
#Comment: ,,,,,,,,,,,,,,,,,,
#ENC1,ENC2,V,PHA,IND,CH,LMF,INF,INT,Extent,UT1,UT2,ANA,GRP,CG,LEG,PC,PRB_SN
1,61,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
1,61,7.36,185,INR,P3,TSH,0.00,,07HTEH,,,D8661,secondary,SG1BHCAL00017,H,720HS,0
1,61,,,,,,,,07C07H,,,S4373,resolution,SG1BCCAL00021,C,6801P,0
1,61,0.18,100,NQS,3,TSH,3.10,,07HTEH,HR,,G2886,resolution,SG1BHCAL00017,H,720HS,0
1,61,0.21,138,NQS,3,TSH,4.47,,07HTEH,HR,,G2886,resolution,SG1BHCAL00017,H,720HS,0
1,62,2.40,179,DNT,1,TSC,0.73,,07CTEC,HR,,G2886,resolution,SG1BCCAL00014,C,720UC,0
1,62,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,62,0.64,95,DDH,5,TSC,0.83,,07CTEC,,,G2886,resolution,SG1BCCAL00014,C,720UC,0
1,62,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00025,H,720XP,0
1,62,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,62,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
1,63,0.38,123,NQH,3,TSC,0.57,,07CTEC,,,C9309,resolution,SG1BCCAL00013,C,720UC,0
1,63,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
1,63,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00026,H,720XP,0
1,63,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,63,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
1,64,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,64,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
1,64,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
1,64,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,64,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,65,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,65,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,65,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,65,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,65,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,66,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,66,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,66,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,66,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,66,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,68,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,68,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,68,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,68,,,,,,,,01HTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,68,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,69,0.70,62,MBM,54,TSH,24.65,,01HTEH,HR,,L7871,resolution,SG1BHCAL00027,H,720XP,0
1,69,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,69,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,69,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,69,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,70,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,70,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,70,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,70,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,70,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
1,71,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,71,,,,,,,,01CTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
1,71,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,71,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,71,,,,,,,,01HTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,72,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,72,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,72,3.28,77,MBH,6,01C,27.61,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,72,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00029,H,720HS,0
1,72,,,RIC,,,,,06HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,72,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,73,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,73,2.92,6,BLG,1,06H,41.37,,07HTEH,HR,,L7871,resolution,SG1BHCAL00029,H,720HS,0
1,73,3.26,7,BLG,1,06C,38.00,,07CTEC,HR,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,73,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,73,,,NDF,,06C,38.00,,06C07C,,,L7871,secondary,SG1BCCAL00025,C,720PP,0
1,73,,,RIC,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,73,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,74,,,RIC,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,74,2.31,73,MBH,6,03C,44.16,,07CTEC,,,G2886,resolution,SG1BCCAL00014,C,720UC,0
1,74,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,74,2.07,5,BLG,1,06C,39.48,,07CTEC,HR,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,74,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,74,,,NDF,,06C,39.48,,06C07C,,,L7871,secondary,SG1BCCAL00025,C,720PP,0
1,74,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00029,H,720HS,0
1,74,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,75,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,75,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
1,75,3.62,86,MBH,6,04H,25.98,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,75,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,75,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,76,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,76,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,76,,,NDF,,06C,42.21,,06C07C,,,L7871,secondary,SG1BCCAL00025,C,720PP,0
1,76,2.90,8,BLG,1,06C,42.21,,07CTEC,HR,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,76,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
1,76,3.45,3,BLG,1,06H,43.34,,07HTEH,HR,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,77,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,77,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,77,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,77,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,77,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,78,7.78,189,DNT,1,07H,1.21,,07HTEH,HR,,G4841,resolution,SG1BHCAL00017,H,720HS,0
1,78,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00005,C,720XP,0
1,78,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,78,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,78,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,79,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,79,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
1,79,8.02,190,DNT,1,07H,1.53,,07HTEH,HR,,C9309,resolution,SG1BHCAL00018,H,720HS,0
1,79,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,79,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,80,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,80,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,80,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00006,C,720XP,0
1,80,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,80,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,81,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,81,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,81,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
1,81,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,81,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,82,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,82,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,82,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,82,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,82,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
1,83,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
1,83,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,83,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,83,,,,,,,,07C07H,,,C9309,secondary,SG1BCCAL00023,C,6801P,0
1,83,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,84,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,84,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,84,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,84,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
1,84,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,85,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,85,,,,,,,,BPHTEH,,,W6070,auto,SG1BHCAL00027,H,720XP,0
1,85,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
1,85,3.20,81,MBH,6,02C,14.85,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,85,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,87,10.58,189,DNT,1,07H,1.60,,07HTEH,HR,,C9309,resolution,SG1BHCAL00018,H,720HS,0
1,87,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,87,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,87,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
1,87,,,NDF,,07H,1.60,,07C07H,,,G4841,resolution,SG1BCCAL00023,C,6801P,0
1,88,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,88,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
1,88,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,88,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,88,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,89,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,89,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
1,89,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,89,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,89,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,90,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,90,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,90,,,,,,,,BPCTEC,,,D8661,secondary,SG1BCCAL00008,C,720XP,0
1,90,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,90,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,91,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,91,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,91,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,91,,,,,,,,07C07H,,,C9309,secondary,SG1BCCAL00023,C,6801P,0
1,91,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
1,92,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,92,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00013,C,720UC,0
1,92,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00007,C,720XP,0
1,92,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00017,H,720HS,0
1,92,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00022,C,6801P,0
1,93,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
1,93,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,93,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,93,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00014,C,720UC,0
1,93,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,94,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00008,C,720XP,0
1,94,,,,,,,,BPHTEH,,,W9098,auto,SG1BHCAL00028,H,720XP,0
1,94,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
1,94,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00023,C,6801P,0
1,94,0.25,96,DDH,5,TSC,12.16,,07CTEC,,,G2886,resolution,SG1BCCAL00014,C,720UC,0
1,94,0.24,130,DDH,5,TSC,15.42,,07CTEC,,,G2886,resolution,SG1BCCAL00014,C,720UC,0
1,94,0.29,125,DDH,5,TSC,14.15,,07CTEC,,,G2886,resolution,SG1BCCAL00014,C,720UC,0
2,1,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,1,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,1,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,1,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,1,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,2,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,2,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,2,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,2,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,2,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,3,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,3,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,3,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,3,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,3,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,4,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,4,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,4,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,4,,,RIC,,,,,TSCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,4,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00010,C,720XP,0
2,4,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,5,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,5,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,5,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,5,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,5,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,6,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,6,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,6,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,6,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,6,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,7,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,7,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,7,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,7,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,7,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,8,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,8,2.31,86,MBH,6,06C,17.64,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,8,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,8,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,8,2.55,78,MBH,6,04H,43.31,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,9,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,9,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,9,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,9,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,9,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,10,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,10,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,10,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,10,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,10,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,11,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,11,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,11,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,11,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,11,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,12,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,12,,,,,,,,07HTEH,,,S7752,auto,SG1BHCAL00018,H,720HS,0
2,12,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,12,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,12,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,13,2.05,74,MBH,6,02H,25.25,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,13,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,13,2.99,68,MBH,6,04H,18.88,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,13,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,13,0.47,112,NQH,3,05H,9.10,,07HTEH,,,C9309,resolution,SG1BHCAL00018,H,720HS,0
2,13,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,13,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,14,2.41,88,MBH,6,03C,39.87,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,14,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,14,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,14,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,14,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,15,1.50,52,MBM,138,BPH,1.32,,BPHTEH,HR,,D3162,resolution,SG1BHCAL00019,H,720XP,0
2,15,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,15,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,15,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,15,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,16,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,16,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,16,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,16,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,16,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,17,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,17,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,17,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,17,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,17,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,18,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,18,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,18,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,18,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,18,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,19,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,19,0.24,151,NQH,3,04H,34.45,,07HTEH,,,G2886,resolution,SG1BHCAL00017,H,720HS,0
2,19,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,19,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,19,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,20,,,,,,,,07C07H,,,S4373,resolution,SG1BCCAL00023,C,6801P,0
2,20,,,RBD,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,20,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,20,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,20,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,20,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,21,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,21,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00018,H,720HS,0
2,21,,,,,,,,07H07C,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,21,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,21,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00012,C,720UC,0
2,22,,,,,,,,BPCTEC,,,S7752,auto,SG1BCCAL00002,C,720XP,0
2,22,,,,,,,,07CTEC,,,W6070,auto,SG1BCCAL00012,C,720UC,0
2,22,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00020,H,720XP,0
2,22,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00021,C,6801P,0
2,22,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,23,2.05,76,MBH,6,04C,25.89,,07CTEC,,,W6070,auto,SG1BCCAL00011,C,720UC,0
2,23,,,,,,,,07HTEH,,,W9098,auto,SG1BHCAL00017,H,720HS,0
2,23,,,,,,,,07C07H,,,J5670,primary,SG1BCCAL00020,C,6801P,0
2,23,,,,,,,,BPCTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
2,23,,,,,,,,BPHTEH,,,S7752,auto,SG1BHCAL00019,H,720XP,0
2,24,,,,,,,,01CTEC,,,W6070,auto,SG1BCCAL00001,C,720XP,0
